donor,recipient,distance,timetransmission,contacttype,simid
0.3.1.1,0.3.1.1.1,0.007,2792.141144968796,F,138
0.3.1.4,0.3.1.4.1,0.0,4135.808357496995,H,138
0.3.3.1,0.3.3.1.1,Inf,3475.3560246756497,G,138
0.3.3.1,0.3.3.1.2,Inf,5157.16786798379,H,138
0,0.1,Inf,389.17005676946815,G,140
0,0.2,0.0,501.9282754053148,G,140
0,0.1,0.003,58.89639610181758,G,141
0,0.2,0.006,1461.6961155913216,G,141
0,0.3,0.003,3057.8016590143798,G,141
0.1,0.1.1,0.007,486.1381407129634,G,141
0.1,0.1.2,0.005,520.6906004860398,G,141
0.2,0.2.1,0.004,2470.9317022665623,G,141
0.1.1,0.1.1.1,0.0,591.7768080785643,G,141
0.2.1,0.2.1.1,0.007,2781.3193867589375,G,141
0.2.1.1,0.2.1.1.1,0.004,3116.951523770797,G,141
0.2.1.1,0.2.1.1.2,0.008,3208.0242826783456,G,141
0,0.1,0.003,937.8794138345822,G,142
0.1,0.1.1,0.0,2491.4128151370132,G,142
0,0.1,0.006,299.07681094593505,G,143
0,0.1,0.0,2029.7015870628138,G,144
0.1,0.1.1,0.002,2044.5791457622756,G,144
0,0.1,Inf,52.08500232462114,H,145
0,0.2,Inf,152.00075702067576,G,145
0,0.3,Inf,432.5228075594406,G,145
0,0.4,Inf,521.5996013025236,G,145
0,0.5,Inf,1447.0523403946054,F,145
0.2,0.2.1,0.003,448.0891041664078,G,145
0.4,0.4.1,0.005,986.1957322879439,G,145
0.4,0.4.2,0.005,1025.5191686810829,G,145
0.4,0.4.3,0.001,1544.206314969835,G,145
0.4,0.4.4,0.006,1608.8102325358147,F,145
0.4.1,0.4.1.1,0.008,1008.9771278879871,G,145
0.4.1,0.4.1.2,0.0,1355.4370876616686,G,145
0.4.1.2,0.4.1.2.1,0.001,1503.68989412717,G,145
0,0.1,Inf,107.16269461022053,G,148
0,0.2,Inf,698.4025579900436,H,148
0,0.3,Inf,1069.11203296084,H,148
0.1,0.1.1,0.0,852.8265345807886,G,148
0.1,0.1.2,0.003,1573.21590742142,G,148
0.2,0.2.1,Inf,1036.7325868781677,F,148
0.2,0.2.2,Inf,1195.5633445253316,F,148
0.2,0.2.3,Inf,1296.873246889095,F,148
0.3,0.3.1,0.006,2220.6537628078054,H,148
0.3,0.3.2,0.003,2397.7476713976444,H,148
0.1.1,0.1.1.1,Inf,894.1949026642376,G,148
0.1.1,0.1.1.2,0.004,980.8586771920363,G,148
0.1.2,0.1.2.1,0.007,1642.34554007218,G,148
0.1.2,0.1.2.2,0.008,1672.3781113641355,G,148
0.2.1,0.2.1.1,0.008,1059.6160157310107,G,148
0.2.1,0.2.1.2,0.0,1610.6009030213997,F,148
0.2.3,0.2.3.1,0.005,1951.5109566717429,F,148
0.2.3,0.2.3.2,0.003,2581.055295129153,H,148
0.1.1.2,0.1.1.2.1,Inf,1171.071517445657,G,148
0.1.2.2,0.1.2.2.1,0.005,2558.1146147629292,F,148
0.1.2.2,0.1.2.2.2,0.004,3029.2454649335955,G,148
0.1.2.2.2,0.1.2.2.2.1,0.0,3849.5733977914324,G,148
0.1.2.2.2,0.1.2.2.2.2,0.007,4079.389584135089,G,148
0,0.1,Inf,2005.6357870114148,G,152
0,0.2,Inf,2227.5254778650433,G,152
0.2,0.2.1,0.001,2402.60803415112,H,152
0.2,0.2.2,0.001,2887.0451770677005,G,152
0.2.2,0.2.2.1,0.001,3594.0527661812202,F,152
0.2.2.1,0.2.2.1.1,0.01,4202.007973460703,G,152
0.2.2.1.1,0.2.2.1.1.1,Inf,4431.624230474315,F,152
0,0.1,0.009,835.5445404695686,G,157
0.1,0.1.1,0.008,1831.9503864501605,G,157
0,0.1,0.0,517.4990280750959,G,158
0.1,0.1.1,0.003,525.0380686720239,G,158
0.1,0.1.2,0.01,577.4480271780452,F,158
0.1.1,0.1.1.1,0.005,951.4635143093643,G,158
0,0.1,0.01,288.59515142747983,G,160
0.1,0.1.1,0.019,490.1166280980121,G,160
0.1,0.1.2,0.001,2121.5169246335713,F,160
0.1.1,0.1.1.1,0.011,3284.931384676454,H,160
0.1.2,0.1.2.1,0.002,3268.0459948456346,F,160
0.1.1.1,0.1.1.1.1,0.01,3586.652194722042,F,160
0.1.1.1,0.1.1.1.2,0.006,5830.790210109842,G,160
0.1.2.1,0.1.2.1.1,0.001,4222.410644055563,F,160
0.1.2.1,0.1.2.1.2,0.004,5305.7920061813575,F,160
0.1.1.1.2,0.1.1.1.2.1,0.004,5859.684877059133,G,160
0.1.1.1.2,0.1.1.1.2.2,0.001,5943.797222268363,F,160
0.1.2.1.2,0.1.2.1.2.1,0.013,5670.413085097733,F,160
0.1.1.1.2.1,0.1.1.1.2.1.1,0.001,6883.344659084744,G,160
0.1.1.1.2.1,0.1.1.1.2.1.2,0.009,6884.597281245938,G,160
0.1.1.1.2.1,0.1.1.1.2.1.3,0.003,7160.233853027304,H,160
0.1.1.1.2.1,0.1.1.1.2.1.4,0.003,7653.215940303066,G,160
0.1.2.1.2.1,0.1.2.1.2.1.1,0.007,5905.14966282351,F,160
0.1.2.1.2.1,0.1.2.1.2.1.2,Inf,5985.937746258416,F,160
0,0.1,0.012,47.87938304084738,G,162
0.1,0.1.1,0.002,61.40835229089567,G,162
0.1.1,0.1.1.1,Inf,1023.4862119465773,G,162
0.1.1.1,0.1.1.1.1,Inf,1087.9707563013014,G,162
0.1.1.1.1,0.1.1.1.1.1,0.003,1553.195576309751,G,162
0.1.1.1.1,0.1.1.1.1.2,0.002,1618.9845574828057,F,162
0.1.1.1.1.1,0.1.1.1.1.1.1,0.001,2248.4694972560264,F,162
0.1.1.1.1.1,0.1.1.1.1.1.2,0.006,2366.093402210531,F,162
0.1.1.1.1.2,0.1.1.1.1.2.1,0.001,1744.4535225792272,F,162
0,0.1,0.007,1157.777519882077,F,163
0.1,0.1.1,Inf,1315.0659361386367,F,163
0.1.1,0.1.1.1,Inf,1579.2497422963079,F,163
0,0.1,Inf,44.87128558151617,G,164
0,0.2,Inf,207.00357621097376,G,164
0.1,0.1.1,0.008,2696.8647519994947,G,164
0.2,0.2.1,Inf,2620.9423978333834,G,164
0.1.1,0.1.1.1,0.001,2986.2209047406427,F,164
0,0.1,0.008,627.0070287279998,F,166
0,0.2,Inf,759.6975499512992,G,166
0,0.3,0.005,917.6495928130573,G,166
0.1,0.1.1,0.002,711.0955772974181,G,166
0.1,0.1.2,0.006,951.7529395492219,G,166
0.1,0.1.3,0.003,1289.9400835767449,F,166
0.1,0.1.4,0.003,1293.4293350500493,F,166
0.1.2,0.1.2.1,0.007,993.7594781654387,G,166
0.1.2,0.1.2.2,0.005,2649.082820997879,G,166
0.1.4,0.1.4.1,0.012,1336.3140687206812,F,166
0.1.4.1,0.1.4.1.1,Inf,1864.0929966974495,F,166
0.1.4.1.1,0.1.4.1.1.1,Inf,2867.3385126476833,F,166
0.1.4.1.1.1,0.1.4.1.1.1.1,0.003,2952.5486840079466,F,166
0,0.1,Inf,197.3346870746588,G,168
0,0.2,Inf,845.6762968380154,G,168
0.1,0.1.1,0.005,311.8705583424641,G,168
0.1,0.1.2,0.0,959.773738910968,G,168
0.2,0.2.1,0.006,1347.5076803558197,F,168
0.1.1,0.1.1.1,0.008,839.4572964921426,G,168
0.1.2,0.1.2.1,0.016,1068.2622090145692,G,168
0.1.2,0.1.2.2,0.001,1160.7593569760816,G,168
0.2.1,0.2.1.1,Inf,2111.4421595278,F,168
0.2.1,0.2.1.2,Inf,2605.7588635874686,F,168
0.2.1,0.2.1.3,0.01,2919.0134656635873,F,168
0.1.2.1,0.1.2.1.1,0.02,2272.884910138782,H,168
0.1.2.1,0.1.2.1.2,0.011,3158.512189991282,H,168
0.1.2.1,0.1.2.1.3,Inf,4356.252896108373,G,168
0.1.2.1,0.1.2.1.4,0.009,4972.439378071644,H,168
0.2.1.2,0.2.1.2.1,Inf,3048.880508572125,G,168
0.2.1.2,0.2.1.2.2,Inf,3766.8089781401327,G,168
0.1.2.1.1,0.1.2.1.1.1,0.004,2750.352551319042,F,168
0.1.2.1.3,0.1.2.1.3.1,Inf,5388.939277271393,F,168
0.1.2.1.3,0.1.2.1.3.2,Inf,5755.315439123961,G,168
0.2.1.2.1,0.2.1.2.1.1,0.0,3353.0846652575574,G,168
0.2.1.2.1,0.2.1.2.1.2,0.009,3598.5987962603363,G,168
0.2.1.2.2,0.2.1.2.2.1,0.006,5773.973097370908,H,168
0.1.2.1.1.1,0.1.2.1.1.1.1,0.004,2998.6642413124155,F,168
0.1.2.1.1.1,0.1.2.1.1.1.2,0.002,3629.871742716069,F,168
0.1.2.1.3.1,0.1.2.1.3.1.1,0.001,6203.764512642077,F,168
0.1.2.1.3.2,0.1.2.1.3.2.1,0.02,6049.687973919835,G,168
0.1.2.1.3.2,0.1.2.1.3.2.2,0.005,6556.78752391649,G,168
0.2.1.2.1.1,0.2.1.2.1.1.1,0.008,3807.0078920518845,G,168
0,0.1,0.008,276.116703089397,G,169
0,0.1,Inf,191.02654155082527,F,170
0.1,0.1.1,Inf,199.1614451762915,H,170
0,0.1,0.009,727.2813664549105,G,172
0,0.2,0.004,1760.6028155779507,G,172
0,0.3,0.004,3198.402167134042,F,172
0.1,0.1.1,0.006,771.4672683355535,F,172
0.1,0.1.2,0.005,986.3181776309965,G,172
0.1,0.1.3,0.0,1188.1943783213958,G,172
0.1.1,0.1.1.1,0.012,2483.099517219364,F,172
0.1.2,0.1.2.1,0.002,1439.0263038387777,G,172
0.1.2.1,0.1.2.1.1,0.005,1606.5104253284298,F,172
0.1.2.1,0.1.2.1.2,0.0,2592.7712874332224,F,172
0,0.1,Inf,26.45933434829028,G,173
0,0.2,Inf,299.2228618398347,G,173
0,0.3,Inf,1217.3914674489738,G,173
0.1,0.1.1,0.003,203.26655887599293,F,173
0.1,0.1.2,0.0,292.42576662180653,F,173
0.1.1,0.1.1.1,0.004,1659.0443432862596,G,173
0.1.1.1,0.1.1.1.1,0.006,1683.8951606217495,G,173
0.1.1.1.1,0.1.1.1.1.1,0.004,3995.0150127810352,G,173
0.1.1.1.1,0.1.1.1.1.2,0.009,5047.443890647041,G,173
0.1.1.1.1.2,0.1.1.1.1.2.1,0.009,5320.260711170007,G,173
0.1.1.1.1.2,0.1.1.1.1.2.2,0.008,6620.763957130749,F,173
0,0.1,Inf,109.84237979835952,G,175
0.1,0.1.1,0.018,766.6348853966822,G,175
0.1,0.1.2,0.017,1270.323892106706,G,175
0.1,0.1.3,0.016,1425.8360495591185,G,175
0.1.1,0.1.1.1,0.029,1200.9342993800067,G,175
0.1.1,0.1.1.2,0.004,1362.7580315011091,F,175
0.1.1,0.1.1.3,0.007,1494.499956170529,G,175
0.1.2,0.1.2.1,0.009,1588.1524343846431,F,175
0.1.2,0.1.2.2,0.006,2646.4535543465277,F,175
0.1.3,0.1.3.1,0.005,1572.7377512058906,G,175
0.1.3,0.1.3.2,0.009,2916.4191731885744,G,175
0.1.3,0.1.3.3,0.005,3188.5226060975165,G,175
0.1.1.1,0.1.1.1.1,0.004,5402.269928037636,G,175
0.1.2.1,0.1.2.1.1,0.003,3771.8845786436345,G,175
0.1.3.2,0.1.3.2.1,0.001,4261.461913319757,G,175
0.1.3.2,0.1.3.2.2,0.004,4631.424108322729,G,175
0.1.3.3,0.1.3.3.1,0.006,3258.0308621750523,G,175
0.1.3.2.1,0.1.3.2.1.1,0.006,4525.865512575615,G,175
0.1.3.2.2,0.1.3.2.2.1,0.007,4977.305221387826,H,175
0.1.3.3.1,0.1.3.3.1.1,0.007,4469.996436387826,G,175
0.1.3.2.1.1,0.1.3.2.1.1.1,0.006,4529.733260574315,H,175
0.1.3.2.2.1,0.1.3.2.2.1.1,0.0,6209.060672946184,G,175
0.1.3.3.1.1,0.1.3.3.1.1.1,0.008,4740.726518075142,F,175
0,0.1,0.003,325.93943649001227,G,176
0,0.1,0.003,433.42793699681783,G,177
0,0.2,0.009,486.5959128482894,G,177
0,0.3,0.003,1029.767050423937,G,177
0.2,0.2.1,0.01,791.032866753413,G,177
0.2,0.2.2,0.014,898.013559828889,G,177
0.2,0.2.3,0.004,1191.424285260055,G,177
0.2,0.2.4,0.011,1654.8535118634572,G,177
0.2,0.2.5,0.007,2754.9301252740506,G,177
0.2.1,0.2.1.1,0.007,993.0889395425218,G,177
0.2.4,0.2.4.1,0.007,1853.8173650658268,G,177
0.2.4,0.2.4.2,0.004,3190.060848820018,G,177
0.2.5,0.2.5.1,0.004,2934.24308340338,G,177
0.2.1.1,0.2.1.1.1,0.001,1278.0991863512033,G,177
0.2.1.1,0.2.1.1.2,0.007,2013.907017881498,G,177
0.2.4.1,0.2.4.1.1,0.005,2450.4997551437455,F,177
0.2.4.1,0.2.4.1.2,0.0,2898.2899277366682,F,177
0.2.4.2,0.2.4.2.1,0.003,3358.2309331551246,G,177
0.2.1.1.1,0.2.1.1.1.1,0.002,1317.2598215757685,G,177
0.2.1.1.2,0.2.1.1.2.1,0.002,3008.878927534309,G,177
0.2.4.1.1,0.2.4.1.1.1,0.011,2453.6553510147064,F,177
0.2.4.2.1,0.2.4.2.1.1,Inf,3677.979710746861,H,177
0.2.4.2.1,0.2.4.2.1.2,Inf,3775.9648069394134,F,177
0.2.4.2.1,0.2.4.2.1.3,0.004,3806.92275723122,F,177
0.2.4.2.1,0.2.4.2.1.4,0.001,3878.651742446966,F,177
0.2.4.2.1.1,0.2.4.2.1.1.1,Inf,6431.709884887366,H,177
0.2.4.2.1.3,0.2.4.2.1.3.1,0.004,4474.943084323493,G,177
0.2.4.2.1.4,0.2.4.2.1.4.1,0.003,3930.969640644086,F,177
0,0.1,0.0,1136.341589869871,F,178
0,0.1,0.013,198.24977786029575,G,179
0,0.2,0.005,242.13827984938746,G,179
0.1,0.1.1,0.006,2190.378726101463,H,179
0.1,0.1.2,0.002,3009.24876466371,G,179
0.1,0.1.3,Inf,3187.06186321413,G,179
0.2,0.2.1,0.017,319.5628460315433,G,179
0.2,0.2.2,0.005,1183.929900517499,G,179
0.2,0.2.3,0.0,1428.0108226969987,G,179
0.1.2,0.1.2.1,Inf,3128.982811105486,G,179
0.1.3,0.1.3.1,Inf,3428.791089346716,G,179
0.1.3,0.1.3.2,Inf,3436.7651448290376,G,179
0.2.1,0.2.1.1,Inf,1057.4043270665857,G,179
0.2.3,0.2.3.1,0.001,1505.24250834722,F,179
0.2.3,0.2.3.2,0.005,1731.7371423132831,F,179
0.2.3,0.2.3.3,Inf,2322.4611550782306,F,179
0.1.2.1,0.1.2.1.1,Inf,4243.607882322755,G,179
0.1.2.1,0.1.2.1.2,Inf,4533.533614673626,G,179
0.1.3.2,0.1.3.2.1,0.009,3535.447823054472,G,179
0.2.1.1,0.2.1.1.1,Inf,1152.9622263563936,G,179
0.2.1.1,0.2.1.1.2,Inf,1387.9346569827974,G,179
0.2.1.1,0.2.1.1.3,Inf,1987.5506945652965,F,179
0.2.1.1,0.2.1.1.4,Inf,3105.159413574359,F,179
0.2.3.2,0.2.3.2.1,0.008,3110.9700526821753,H,179
0.1.3.2.1,0.1.3.2.1.1,0.011,4117.778974252368,G,179
0.2.1.1.1,0.2.1.1.1.1,0.0,1188.3285063513501,G,179
0.2.1.1.1,0.2.1.1.1.2,0.003,1266.1285534669144,G,179
0.2.1.1.2,0.2.1.1.2.1,0.009,1465.3860308418125,G,179
0.2.1.1.2,0.2.1.1.2.2,0.01,1484.2156267163434,G,179
0.2.1.1.2,0.2.1.1.2.3,0.007,1525.8146064457183,G,179
0.2.1.1.2,0.2.1.1.2.4,0.008,1749.2136613049431,G,179
0.2.1.1.2,0.2.1.1.2.5,0.002,2414.5469183638993,G,179
0.2.1.1.3,0.2.1.1.3.1,0.005,2881.1323286867814,F,179
0.2.1.1.3,0.2.1.1.3.2,0.003,3215.0130979019204,F,179
0.2.1.1.3,0.2.1.1.3.3,0.002,3511.74591012037,F,179
0.2.3.2.1,0.2.3.2.1.1,0.004,3741.8534076246865,G,179
0.1.3.2.1.1,0.1.3.2.1.1.1,0.002,5312.610864550963,G,179
0.2.1.1.1.2,0.2.1.1.1.2.1,0.012,1948.9053769461477,G,179
0.2.1.1.2.1,0.2.1.1.2.1.1,0.007,1466.06610658437,F,179
0.2.1.1.2.2,0.2.1.1.2.2.1,0.001,1539.2663800103787,G,179
0.2.1.1.2.4,0.2.1.1.2.4.1,0.001,2023.8456343785494,G,179
0.2.1.1.2.4,0.2.1.1.2.4.2,0.002,2583.406512203475,F,179
0.2.1.1.2.5,0.2.1.1.2.5.1,Inf,2606.465703846207,G,179
0.2.3.2.1.1,0.2.3.2.1.1.1,0.004,3854.9208156999152,G,179
0.2.3.2.1.1,0.2.3.2.1.1.2,0.007,4197.018559806502,H,179
0.2.3.2.1.1,0.2.3.2.1.1.3,0.002,4570.301865266359,G,179
0.2.3.2.1.1,0.2.3.2.1.1.4,0.001,4925.853496390127,F,179
0,0.1,0.01,440.7765406920959,G,180
0.1,0.1.1,0.005,501.6210924282479,G,180
0.1,0.1.2,0.009,624.119335319595,G,180
0,0.1,0.008,193.59725282762346,G,182
0,0.2,0.016,318.6870043394318,G,182
0.2,0.2.1,0.012,641.303564520838,G,182
0.2,0.2.2,0.007,1117.8758805768462,G,182
0.2.1,0.2.1.1,0.007,875.4219118144586,F,182
0.2.2,0.2.2.1,0.013,1319.6954990672805,G,182
0.2.1.1,0.2.1.1.1,0.009,1427.225441790325,G,182
0.2.1.1,0.2.1.1.2,0.004,2061.6587294951682,F,182
0.2.1.1,0.2.1.1.3,0.006,3131.2318471117756,G,182
0.2.2.1,0.2.2.1.1,0.018,1594.6453229691049,F,182
0.2.1.1.1,0.2.1.1.1.1,0.018,1483.5568053595184,F,182
0.2.1.1.1,0.2.1.1.1.2,0.007,1557.2402096559094,F,182
0.2.1.1.1,0.2.1.1.1.3,0.006,2199.0228344643515,F,182
0.2.1.1.1.1,0.2.1.1.1.1.1,0.011,1653.2683183328838,F,182
0.2.1.1.1.1,0.2.1.1.1.1.2,0.005,2252.660147874865,H,182
0,0.1,0.003,221.7123756168925,G,183
0.1,0.1.1,0.005,279.7731480730565,G,183
0.1.1,0.1.1.1,0.003,300.79333840027516,F,183
0.1.1,0.1.1.2,0.002,1531.1947867356544,F,183
0.1.1.1,0.1.1.1.1,0.0,570.771799555827,H,183
0.1.1.1.1,0.1.1.1.1.1,0.005,597.1955908225856,F,183
0.1.1.1.1,0.1.1.1.1.2,0.004,602.40679834708,H,183
0.1.1.1.1,0.1.1.1.1.3,0.006,831.919892772436,F,183
0.1.1.1.1.1,0.1.1.1.1.1.1,0.008,886.0983858912975,G,183
0.1.1.1.1.2,0.1.1.1.1.2.1,0.011,750.4159634615196,F,183
0.1.1.1.1.2,0.1.1.1.1.2.2,0.015,776.6259617635728,F,183
0.1.1.1.1.2,0.1.1.1.1.2.3,0.006,1429.153231486133,H,183
0.1.1.1.1.2,0.1.1.1.1.2.4,0.008,1756.9130185116899,F,183
0.1.1.1.1.3,0.1.1.1.1.3.1,0.016,834.3724606824472,F,183
0.1.1.1.1.3,0.1.1.1.1.3.2,0.003,2472.4702682961097,F,183
0,0.1,0.006,94.59051599659426,G,184
0,0.2,0.013,503.88295045808934,G,184
0,0.3,0.004,600.1744508578961,G,184
0,0.4,0.004,1935.5566430649544,G,184
0.1,0.1.1,0.001,158.1596908961174,G,184
0.2,0.2.1,0.007,1779.7381325902354,G,184
0.2,0.2.2,0.001,1881.2168139347052,G,184
0.4,0.4.1,0.005,2065.1027307148925,G,184
0.4,0.4.2,Inf,2176.379830204469,G,184
0.4,0.4.3,0.004,2185.966763951253,H,184
0.2.1,0.2.1.1,0.009,2617.4880256132337,G,184
0.2.1,0.2.1.2,0.005,2793.544309485072,F,184
0.2.1,0.2.1.3,0.007,3236.7288347745666,F,184
0.2.1,0.2.1.4,0.006,3511.0272663077117,F,184
0.4.2,0.4.2.1,Inf,3193.698578681221,G,184
0.4.2,0.4.2.2,Inf,4429.30997660766,G,184
0.4.2,0.4.2.3,Inf,4924.859768856348,G,184
0.4.3,0.4.3.1,0.003,2267.4505039720175,H,184
0.2.1.1,0.2.1.1.1,0.005,3054.1327194764553,G,184
0.2.1.1,0.2.1.1.2,0.009,3568.3191553199636,G,184
0.2.1.2,0.2.1.2.1,0.006,2968.42671832455,F,184
0.2.1.2,0.2.1.2.2,0.005,3060.0672723306448,H,184
0.4.2.1,0.4.2.1.1,0.003,3717.5840545804626,G,184
0.2.1.1.1,0.2.1.1.1.1,Inf,3154.584375919837,G,184
0.2.1.1.1,0.2.1.1.1.2,0.004,3297.8908939897005,G,184
0.2.1.1.1,0.2.1.1.1.3,0.004,3342.656038755871,F,184
0.2.1.1.2,0.2.1.1.2.1,Inf,3802.1893269303227,G,184
0.2.1.1.2,0.2.1.1.2.2,0.012,3813.1393894101984,G,184
0.2.1.1.2,0.2.1.1.2.3,Inf,3900.3198667569977,F,184
0.2.1.1.2,0.2.1.1.2.4,Inf,3979.8421788029327,F,184
0.2.1.1.2,0.2.1.1.2.5,0.009,6187.314058575019,G,184
0.2.1.1.2,0.2.1.1.2.6,0.004,6829.49958908105,G,184
0.2.1.2.1,0.2.1.2.1.1,0.008,3352.656486981689,F,184
0.2.1.2.2,0.2.1.2.2.1,0.0,3163.367232270354,G,184
0.4.2.1.1,0.4.2.1.1.1,0.001,3767.046835861181,F,184
0.2.1.1.1.1,0.2.1.1.1.1.1,Inf,3644.3311767506048,G,184
0.2.1.1.1.1,0.2.1.1.1.1.2,Inf,3906.686873698806,G,184
0.2.1.1.1.2,0.2.1.1.1.2.1,0.001,3592.028900936689,G,184
0.2.1.1.2.1,0.2.1.1.2.1.1,Inf,5112.798655438484,G,184
0.2.1.1.2.2,0.2.1.1.2.2.1,0.002,4002.887058740448,F,184
0.2.1.1.2.4,0.2.1.1.2.4.1,Inf,4795.927091687419,F,184
0.2.1.1.2.6,0.2.1.1.2.6.1,Inf,7653.901046429497,G,184
0.2.1.1.2.6,0.2.1.1.2.6.2,0.01,7768.000830605418,F,184
0.2.1.2.1.1,0.2.1.2.1.1.1,0.003,4280.520382349364,F,184
0.4.2.1.1.1,0.4.2.1.1.1.1,0.002,3840.1870361385127,F,184
0,0.1,0.005,517.8722537481941,G,185
0.1,0.1.1,Inf,2470.146107163218,G,185
0.1.1,0.1.1.1,Inf,2713.1279024363776,G,185
0.1.1,0.1.1.2,Inf,3690.559794720463,G,185
0,0.1,0.008,284.11020594999343,F,190
0,0.1,0.004,95.91526046457808,G,191
0,0.2,0.001,153.20651517356458,G,191
0.1,0.1.1,0.004,164.86692166109106,G,191
0.1,0.1.2,0.004,248.35662570195854,G,191
0,0.1,Inf,140.25501044365097,G,194
0,0.2,Inf,421.88566149993403,G,194
0.1,0.1.1,Inf,789.2837755922408,G,194
0.1,0.1.2,Inf,2072.3015751888,G,194
0.1,0.1.3,Inf,2228.1935333870606,G,194
0.2,0.2.1,Inf,477.12086326487946,F,194
0.1.1,0.1.1.1,0.002,1851.6449160235247,G,194
0.1.3,0.1.3.1,0.004,3499.560151773341,G,194
0.2.1,0.2.1.1,0.004,958.6431971223884,F,194
0.2.1,0.2.1.2,0.007,987.6311574289126,F,194
0.1.1.1,0.1.1.1.1,0.003,2302.3801856344835,G,194
0.1.1.1,0.1.1.1.2,0.001,2799.667439558087,G,194
0.2.1.1,0.2.1.1.1,0.008,1086.3619157471949,F,194
0.2.1.1,0.2.1.1.2,0.001,1821.8990600308146,F,194
0.2.1.2,0.2.1.2.1,0.0,2356.0752111759784,F,194
0.2.1.2,0.2.1.2.2,0.007,2784.6854976030236,F,194
0.2.1.2,0.2.1.2.3,0.002,3318.6925726282716,F,194
0.1.1.1.1,0.1.1.1.1.1,0.004,2441.688908612806,G,194
0.2.1.2.1,0.2.1.2.1.1,0.001,2581.8241105071656,F,194
0.2.1.2.2,0.2.1.2.2.1,0.006,4090.2112803041887,F,194
0.1.1.1.1.1,0.1.1.1.1.1.1,0.006,2554.121894054971,G,194
0.1.1.1.1.1,0.1.1.1.1.1.2,0.001,3063.4687253635248,G,194
0,0.1,0.002,150.42676855581695,F,195
0,0.2,0.005,435.1966547001526,F,195
0.2,0.2.1,0.0,2438.5929718459006,F,195
0.2.1,0.2.1.1,0.003,2927.950668362882,F,195
0.2.1,0.2.1.2,0.004,3144.3956882106313,F,195
0,0.1,0.006,193.39102489896788,G,197
0,0.1,0.012,1116.0837545505674,G,202
0,0.2,0.004,1544.0198734024866,F,202
0.1,0.1.1,0.012,1223.4895155812842,F,202
0,0.1,Inf,90.43678930523137,G,203
0,0.2,Inf,193.42827860746115,G,203
0,0.3,Inf,788.7654923430885,G,203
0,0.4,Inf,1677.9262656945796,G,203
0.4,0.4.1,0.005,1776.7544195060757,G,203
0.4.1,0.4.1.1,0.004,2055.218694657529,G,203
0,0.1,0.008,307.35424468598995,G,204
0.1,0.1.1,0.006,330.886758563814,G,204
0.1,0.1.2,0.017,550.0901759431476,H,204
0.1.2,0.1.2.1,0.014,1413.5525033542383,G,204
0.1.2,0.1.2.2,0.01,1747.8325405593368,G,204
0.1.2,0.1.2.3,0.009,2018.5466372694539,G,204
0.1.2,0.1.2.4,0.012,3770.527379984898,G,204
0.1.2.2,0.1.2.2.1,0.014,1839.151779964851,G,204
0.1.2.2,0.1.2.2.2,0.007,1905.5083020752527,G,204
0.1.2.3,0.1.2.3.1,0.003,2107.1185385549024,G,204
0.1.2.3,0.1.2.3.2,0.0,2390.712514647334,G,204
0.1.2.4,0.1.2.4.1,0.01,4186.669167072859,G,204
0.1.2.2.1,0.1.2.2.1.1,0.012,2344.375620876526,G,204
0.1.2.2.1,0.1.2.2.1.2,0.0,4798.949426447886,G,204
0.1.2.2.2,0.1.2.2.2.1,Inf,2262.7829586989556,G,204
0.1.2.2.2,0.1.2.2.2.2,0.002,2563.617241373977,G,204
0.1.2.2.2,0.1.2.2.2.3,0.002,2717.7002676874877,G,204
0.1.2.2.2,0.1.2.2.2.4,0.0,2797.418844940479,G,204
0.1.2.2.2.1,0.1.2.2.2.1.1,Inf,2903.4824959209077,G,204
0.1.2.2.2.1,0.1.2.2.2.1.2,Inf,3453.525457450846,G,204
0.1.2.2.2.1,0.1.2.2.2.1.3,Inf,3962.0451548174665,G,204
0.1.2.2.2.2,0.1.2.2.2.2.1,0.001,2973.469728421193,G,204
0,0.1,0.014,92.09634066067089,G,205
0,0.2,0.01,170.9649900241445,G,205
0,0.3,0.001,2033.705433202574,G,205
0.1,0.1.1,0.012,622.3977811829559,G,205
0.2,0.2.1,0.009,385.8555871129788,G,205
0.2,0.2.2,0.005,507.27984274427024,G,205
0.2,0.2.3,0.0,1351.4570740415754,G,205
0.2,0.2.4,0.016,1499.6059043819878,G,205
0.3,0.3.1,0.001,2112.478965940878,G,205
0.2.2,0.2.2.1,0.015,1054.8187930938045,F,205
0.2.2,0.2.2.2,0.005,2462.2240254012736,G,205
0.2.2,0.2.2.3,0.004,2853.1961906415827,F,205
0.2.2.1,0.2.2.1.1,0.002,1183.8189388497901,G,205
0.2.2.2,0.2.2.2.1,0.002,3277.1860740424027,F,205
0,0.1,0.001,23.990018664610503,G,206
0,0.2,0.001,60.513888714133536,G,206
0.1,0.1.1,0.005,187.25859320945202,F,206
0.2,0.2.1,0.006,754.6698790667433,F,206
0,0.1,0.002,190.25326450755458,G,207
0,0.1,0.004,442.8707380077646,G,214
0,0.2,0.008,789.8960420862359,G,214
0,0.3,0.002,814.5616858562154,F,214
0,0.4,0.007,1193.6162500294408,F,214
0.1,0.1.1,Inf,638.290566000328,G,214
0.1,0.1.2,0.006,649.0538077648506,F,214
0.2,0.2.1,0.008,867.3756478013142,F,214
0.2,0.2.2,0.002,1480.2925233039678,G,214
0.2,0.2.3,0.01,1526.694521773192,G,214
