pid,timesequenced,timediagnosed,timeinfected,generation,Fdegree,Gdegree,Hdegree,simid
0.2,2626.56888229182,2581.196978367965,1153.5164629549863,1,0,3,0.0004437487441417709,889
0.2.1,1933.5890191658975,1911.9491342115898,1425.6072233422697,2,1,3,0.0041676350764512675,889
0.2.2,2737.3287389863876,2722.460181037815,2528.6845276061667,2,1,2,0.0011645228904934256,889
0.2.1.1,3148.2235978751987,3139.7407199536265,1644.4774914280163,3,1,2,0.002129820688566229,889
0.2.1.2,4345.870712356551,4321.781278044255,1723.877865586509,3,1,2,0.15751955644644058,889
0.2.1.1.1,4334.880791059294,4314.312560197848,3079.375322880595,4,0,2,4.9433808628272244e-5,889
0.2.1.2.1,4499.912263144586,4499.398817247214,3929.6158431850654,4,0,1,0.08523684615102145,889
0.2.1.2.2,4766.316597419957,4764.443727817297,4245.278980086141,4,0,3,0.12209368695828603,889
0,502.7373390101885,502.453864304627,0.0,0,0,3,0.00011027808732216614,890
0,2360.803471009087,2314.5690995955574,0.0,0,0,2,0.0020733289760483907,891
0,689.946124518523,660.8479110685737,0.0,0,0,1,0.002651265203679979,892
0.1,4522.686015440693,4518.38642161885,30.228477535939955,1,1,1,0.023084292741637445,892
0.1.1,Inf,5365.763648075929,480.134742748409,2,1,0,9.473490478711779e-5,892
0.1.2,2772.3346641289345,2772.116234958798,829.1441979039919,2,0,2,0.007026313695493576,892
0.1.1.1,2552.483290540352,2535.83457976585,1087.5682411364382,3,1,0,0.005236242830857291,892
0,3681.5934082528165,3676.2203184879872,0.0,0,1,1,0.013634385799452786,893
0.1,1248.7282984405763,1238.8559837780854,259.14219063050496,1,0,3,0.001119600941167727,893
0.2,4413.897579873004,4413.67293371446,3115.6374587727546,1,0,2,0.04861610692283934,893
0.1.1,495.99881105295316,492.3722114013256,394.0455346907378,2,0,2,0.017871005435560208,893
0.2.1,4489.419983999518,4457.912034174472,3390.5637873800815,2,1,2,0.020127238563648623,893
0,1130.410750277429,1129.08925285152,0.0,0,0,2,1.8262651892774778e-9,894
0.1,756.1387855487665,746.6721784238471,25.65702055364201,1,0,1,0.005546487149464651,894
0.2,1536.2011764768256,1528.57419901024,1487.676538943739,1,1,3,0.04765697709653778,894
0,221.5807145185155,204.18999192589132,0.0,0,1,2,0.02892600075142607,895
0,669.3381307025543,616.7057945309543,0.0,0,0,3,3.349192551375869e-5,896
0.1,1003.2657190795774,990.2199070848787,364.54475264320064,1,1,3,0.015081937130139703,896
0.2,686.5802907608388,684.0760786036769,465.7692565711018,1,1,2,0.005893698038765774,896
0.1.1,2819.854551725795,2811.289993101135,497.486149749342,2,2,0,5.9457941019041075e-5,896
0,662.3555913213983,605.6201212095518,0.0,0,1,3,0.0044746785370493765,897
0.1,568.1221486214437,499.7290727322883,30.998854543789097,1,0,3,1.7873353570253183e-15,897
0,1242.926543954996,1231.0407747291092,0.0,0,0,3,0.001976689161890226,898
0.1,325.7472956771593,307.3685284322138,28.407630967683556,1,1,3,0.012892652263773233,898
0.2,2286.3583278154265,2279.9759678121204,642.1765076190612,1,1,1,0.018862447773061633,898
0.1.1,687.0950093111933,673.1878257083731,275.82935421641406,2,0,2,0.00791236649994908,898
0,446.29974310696366,436.04486051620574,0.0,0,0,2,3.178199361124639e-6,899
0,116.11813150821841,85.58527387154359,0.0,0,0,2,0.0011900736551156378,900
0,227.3665179498614,226.28882102875133,0.0,0,0,3,0.027391914594179806,901
0,194.03805734546737,183.07748468429915,0.0,0,0,2,0.0010700197014675895,902
0,Inf,2790.8018178448974,0.0,0,1,1,9.77353521310726e-5,903
0,106.32078435160845,68.69285993915129,0.0,0,0,1,0.02401014525051698,904
0,1028.484488071666,1008.4009434905338,0.0,0,0,3,0.03030694765108511,905
0,721.6964443382,720.5834814102752,0.0,0,0,3,0.13652295303932174,906
0.1,Inf,910.4371379218744,17.2766436158211,1,0,1,2.3001725008482055e-5,906
0,1890.1223658149715,1810.8270944433013,0.0,0,0,3,0.0022825306616343637,907
0.1,1323.5069924481754,1292.3773459759504,39.004314721175376,1,0,3,0.025969388379511626,907
0.2,Inf,2172.6258963348523,490.88840866723206,1,1,2,1.26653926199715e-6,907
0.1.1,2526.083873867636,2524.6988731390425,892.1207221813007,2,0,1,0.0016843960412839202,907
0.2.1,4576.625431196292,4560.9745960005075,563.7718550908462,2,1,0,0.00418559608971004,907
0.2.2,1177.236411419719,1177.1016195926395,1067.8485134310959,2,0,2,0.014413307825909143,907
0.2.3,2369.7789674824553,2341.963005929814,1628.9639414380838,2,0,2,0.0026432351668868592,907
0.2.4,1919.863687380928,1905.0690738521043,1874.3096405002982,2,1,3,0.0005355171854669013,907
0.2.3.1,2822.8531701908482,2819.921529840767,1830.4118691267538,3,2,3,0.002480725609218559,907
0.2.3.1.1,3885.9533529332407,3834.3425715034773,2190.6678508627515,4,0,1,1.1491882718330928e-6,907
0.2.3.1.2,3298.488984181712,3286.664930716836,2240.5156351514206,4,0,3,5.7365210198613115e-6,907
0.2.3.1.3,3674.422729528,3571.710432629317,2657.9969400276177,4,1,0,0.0010514622190945268,907
0.2.3.1.4,5146.889749333696,5144.604530180109,2727.1074196922887,4,1,1,0.00018459745206884684,907
0,Inf,1050.0631929754675,0.0,0,0,1,4.799695635296871e-5,908
0,2616.1975263733325,2610.3277283525767,0.0,0,0,1,0.021833233427565137,909
0,1282.3757406451248,1249.6235988525905,0.0,0,0,1,0.00012091736308092826,910
0,896.4484064676052,895.4591747585612,0.0,0,0,3,9.444640103159887e-6,911
0,977.9951974542017,944.1719400130542,0.0,0,0,1,0.1618852469149974,912
0.1,1382.0080253187195,1380.0465264454378,122.21489634488846,1,0,2,0.07045006923615213,912
0.1.1,Inf,1883.5627374845085,151.97131816429487,2,1,0,0.0389616941777778,912
0.1.2,1378.8261874212571,1371.201230593717,1298.771507595775,2,0,3,0.0005186313782027965,912
0,1759.4651114972953,1754.2395157100304,0.0,0,0,3,8.223667293751846e-7,913
0,787.8367395603286,714.4708293821059,0.0,0,0,3,0.0014544752175763185,914
0.1,551.9726866349366,527.7964218678137,371.63566927214305,1,1,3,2.802443799750976e-5,914
0.1.1,865.6478786842549,860.3025143481599,441.17146384074175,2,1,2,0.0008889455319556956,914
0.1.1.1,4435.643785510064,4405.1732950098285,1282.296179683646,3,0,2,1.658572709540839e-5,914
0,1198.2288530215455,1183.4955932861658,0.0,0,1,1,0.02686520170072993,915
0,747.6532490887445,655.9730071257397,0.0,0,0,2,3.223477748804752e-7,916
0,2973.2286731155086,2957.356868128112,0.0,0,0,3,0.06289148506017304,917
0.1,2327.330610096274,2313.3869246847376,938.9505643495069,1,1,3,5.492849986559331e-5,917
0.2,Inf,3514.8169294282816,1846.7449530400327,1,0,3,0.00014571006175812405,917
0.3,2727.326268228371,2694.3249976119414,2322.150362683481,1,0,2,0.000588248603978048,917
0.4,3955.529656793632,3948.595760137102,2890.8054743822986,1,0,2,8.60602023403702e-5,917
0.1.1,Inf,5126.22315810733,1695.2179340011337,2,1,0,6.096105048104687e-5,917
0.1.2,2483.930256858699,2465.6047019411167,1818.03630998297,2,1,2,0.03575158904183377,917
0.1.3,2721.8388495262416,2700.0732645702465,2218.905773454782,2,1,3,8.430182198741328e-5,917
0.2.1,3122.0830810755956,3072.2350571567877,2196.519579001516,2,1,1,0.005915556880570349,917
0.4.1,6845.950767619069,6843.168990376728,3694.4412245336503,2,0,2,0.005375610906554606,917
0.1.1.1,2108.2176241517013,2101.8433034860614,1928.518376093508,3,1,0,0.0011306484621665474,917
0.1.1.2,3538.162049613204,3478.8255126859285,2785.1982593687244,3,1,1,0.12959728130000356,917
0.1.2.1,2120.394577123037,2118.9025261730826,2065.0825107485953,3,1,0,0.14339400155506407,917
0.1.2.2,2408.651397637561,2379.851873146984,2159.233955177885,3,1,0,9.493410952411192e-5,917
0.1.3.1,2702.4109762247485,2699.6641685793456,2479.7084000118793,3,1,0,0.0007783730068434128,917
0.1.3.2,3958.2288423076207,3954.484822715085,2504.8795260206102,3,1,0,5.9017626253560234e-5,917
0.4.1.1,6477.223535871924,6418.228707138748,3857.317383701658,3,1,1,0.00015666595004252575,917
0.1.1.2.1,4438.036222528025,4420.393365675524,2830.995323133592,4,1,3,0.00035057415791968783,917
0.1.3.2.1,Inf,6514.5399532109905,2723.5115652623235,4,2,0,0.005002149721486883,917
0.4.1.1.1,6159.526174419499,6102.033390949096,4026.2337332405323,4,1,1,0.11302341077035886,917
0.4.1.1.2,8192.745695077529,8149.536118672763,6427.4997641275,4,1,0,1.5422159573047646e-6,917
0,1725.1244116602832,1719.8403879438556,0.0,0,0,3,0.005419399801543593,918
0.1,2587.6812211514707,2575.6520687275342,85.07819290026276,1,1,1,0.18926269815523894,918
0.2,1385.729747391159,1330.4162662970082,157.2782479760837,1,0,1,1.0336355923269565e-5,918
0.1.1,2635.2994360455987,2634.1045255332083,1237.7284869621328,2,0,0,0.09307584491017926,918
0.1.2,3174.974250034867,3142.147557932978,2002.6260610049517,2,1,1,0.0005042559002421114,918
0.1.1.1,2926.3934764883948,2880.788987217561,2447.746985953671,3,0,1,0.11083383738769632,918
0.1.1.2,2944.150750002361,2939.2554581341196,2684.484174500209,3,1,0,0.13424741553063016,918
0,725.6664839258409,650.725127312171,0.0,0,1,3,0.002422078452304965,919
0.1,492.8099331242653,492.6252232995808,299.7711607060093,1,1,1,0.0026431733321544645,919
0.2,623.9955752827327,588.6481396422341,344.5792525467585,1,1,2,0.0001864112867136982,919
0.3,1654.5913614573662,1649.6412460176862,951.1324728726003,1,1,1,0.006457964428633539,919
0.3.1,1763.31410290608,1742.753692382263,1093.1750105724657,2,0,3,0.0004785213328426903,919
0.3.1.1,4881.663767728509,4878.528624534261,1151.0890759298584,3,0,3,0.02698835762157892,919
0.3.1.2,2875.523990554352,2873.041211945928,1274.0070763652095,3,0,2,1.6211479578297167e-5,919
0.3.1.3,3388.208348632268,3382.905443872385,1407.1251605229595,3,0,1,0.037715196140099314,919
0.3.1.4,3012.87211730559,2965.8447291208995,1412.889138110322,3,0,3,0.003094217405453891,919
0.3.1.1.1,Inf,6214.271000818814,1185.8134657827948,4,0,2,0.002307553923679952,919
0.3.1.1.2,3579.794437148779,3574.5295460492393,2604.0353841395686,4,0,2,0.08659568562354061,919
0.3.1.1.3,Inf,6883.529910732026,4600.102490610404,4,1,2,0.0032870261314407907,919
0.3.1.2.1,3571.836052645249,3560.96489933491,1495.8192250007246,4,0,2,0.05409444010506318,919
0.3.1.2.2,2631.801581879961,2604.4811011311185,2016.659502667377,4,1,3,6.253995108998461e-7,919
0.3.1.3.1,5203.990170767591,5182.063468012542,3313.856635475045,4,0,1,0.04895165623061522,919
0,1810.2097217946389,1807.8223448349527,0.0,0,0,1,0.0003341218632293667,920
0.1,494.0326398779291,484.75561049333237,116.39770207505688,1,1,1,0.16654153135044442,920
0,1565.6385955374005,1549.829662040912,0.0,0,0,1,0.006215443339010141,921
0,2295.3826797162415,2294.7735579734435,0.0,0,0,3,0.02900547992226142,922
0,2032.5089931447276,2030.7459984322427,0.0,0,0,2,0.07328668507565196,923
0.1,1898.7347792506687,1855.353714300079,895.0044578990048,1,1,3,3.0529965431298964e-6,923
0,2377.711384638706,2364.4413433362993,0.0,0,1,3,1.5600393085051614e-7,924
0.1,1275.2311431183334,1252.9361365785776,388.0079705331808,1,1,0,0.00010395117180060821,924
0.2,2178.5562371996616,2153.5957037314447,1895.8286387740122,1,1,0,0.04992870056203164,924
0.1.1,2093.6403319688275,2065.8742041062396,913.2501753776369,2,1,0,5.754351205257556e-7,924
0.1.1.1,3100.016305775799,3059.189213751424,1028.4375032795572,3,1,1,0.0009756625982654713,924
0.1.1.2,2140.0144497337305,2133.152908993777,1730.0674034368874,3,1,2,0.0003239344917986182,924
0,504.68649138863935,504.5144771859276,0.0,0,0,3,0.005050490692308788,925
0.1,3345.201209692202,3336.8883728318324,186.4862520622862,1,1,3,3.7849929921697964e-5,925
0.1.1,Inf,3172.7776690821856,772.7784252130812,2,1,3,3.452598983283959e-8,925
0.1.2,1485.6046400188447,1432.0627180455695,1031.449094928362,2,0,1,0.0068133250985224205,925
0.1.3,6510.432168266247,6477.883817874319,2515.804432222047,2,1,2,0.0005654085437596095,925
0.1.1.1,2662.4725793856464,2643.7298107130423,2464.851876853218,3,1,0,0.14004835744832278,925
0.1.2.1,Inf,6590.9328687682255,1948.7999424686302,3,0,3,2.7970720923375243e-6,925
0.1.3.1,3237.065013164302,3229.1722957649686,3188.4027307102165,3,2,3,0.000733871793924475,925
0.1.3.2,5195.654533525786,5154.114688637292,4482.96595374605,3,1,3,0.0007779179360985923,925
0.1.2.1.1,3689.7912952906936,3665.575572960337,2061.448658291325,4,1,3,0.002066724445577907,925
0.1.2.1.2,8801.889022005316,8799.140966691073,6367.147233048041,4,1,3,0.129372503001776,925
0.1.3.2.1,4903.771213731722,4886.989110838285,4633.367047584451,4,1,3,0.005304789185406093,925
0.1.3.2.2,6692.103840041091,6682.126997803301,4897.906695963639,4,1,3,0.13264531008023867,925
0,455.3580317266042,427.721978368898,0.0,0,0,2,0.001406031890318406,926
0,278.5052804218261,265.5445755478388,0.0,0,0,3,2.8563639176372208e-5,927
0.1,705.8429250944217,705.5002735345504,34.25288018644536,1,1,1,0.010435234712498957,927
0,1590.9650560949067,1576.913481626535,0.0,0,0,1,0.006356384185322994,928
0.1,1981.248117228922,1973.6052000985994,1229.658299865948,1,0,1,0.044439006455154084,928
0,294.1918877225951,285.8133998706452,0.0,0,1,2,0.010056297185745362,929
0.1,750.9774332109765,738.5302841450186,393.04052131709904,1,1,2,0.005870718693063353,929
0,3408.6176184039946,3407.6853919033006,0.0,0,0,2,2.997569387293697e-10,930
0.1,1193.1234754565585,1190.9617147547754,204.7253388116432,1,0,3,0.003868488022295,930
0.2,3676.1801766909366,3655.5312132276285,1930.5159578281005,1,0,1,0.049160767360925416,930
0.2.1,2724.7211016349333,2669.0778137936954,2407.9200260204684,2,0,0,0.11342040880462229,930
0,2249.527108451496,2195.10730859617,0.0,0,1,3,0.0005729850145310649,931
0.1,2544.0809903260647,2539.1111995708384,93.75505751691314,1,1,0,0.00025914625255635764,931
0.2,Inf,2634.094281747671,210.20286453026475,1,0,3,0.04525597599356594,931
0.3,2821.246416674221,2799.814543258008,611.4967659519162,1,0,2,0.008225677901332672,931
0.4,2667.49570883773,2655.2224440490895,638.6165000643806,1,0,1,0.016319406270590472,931
0.5,Inf,3950.658175158807,2005.530899448926,1,0,3,0.010493283998002121,931
0.1.1,1602.523858008769,1558.3257818142042,960.9954748013841,2,1,0,0.04505172099699045,931
0.1.2,1699.980116895731,1670.5454719822883,1401.235260640734,2,1,0,0.008421537238603246,931
0.1.3,Inf,2551.2117395053415,1411.6410274316795,2,1,0,2.0187451848822736e-6,931
0.1.4,3277.469515307743,3262.5709405784205,1612.048793357356,2,1,3,0.20315526424287092,931
0.2.1,1154.9106418683484,1068.8782132230185,567.6567112196266,2,0,3,0.13236132259221042,931
0.2.2,884.0613789042347,846.9141590848558,632.575913908324,2,0,1,0.029949084161732416,931
0.2.3,1107.8708864057974,1107.2932425648414,892.4396328964435,2,0,3,1.1243809757934346e-5,931
0.3.1,2661.679874501466,2575.762908603728,2409.064023319392,2,0,2,0.003965604973584909,931
0.4.1,2175.845614290873,2170.632467066324,1757.2492243254055,2,0,2,0.013597095998563798,931
0.5.1,Inf,7062.393238521519,2586.4897160296323,2,1,2,0.009126867437963053,931
0.5.2,4402.894398941113,4375.897819903987,3000.294446571747,2,0,3,0.0014587371587137887,931
0.1.4.1,3251.1362275496967,3245.270431597472,1779.685122727578,3,1,1,0.00439536219649312,931
0.1.4.2,Inf,3680.1243835601563,2232.790170809426,3,1,1,0.033309652097187344,931
0.1.4.3,4061.1874381451225,4024.275603613378,2522.0538849911063,3,0,1,0.007826939261204485,931
0.1.4.4,4124.056331578958,4056.979819268615,3228.17921554892,3,0,1,3.141507032450135e-7,931
0.2.1.1,1166.480728938911,1147.1607719090416,1109.604337060325,3,0,3,0.0025915778820571793,931
0.4.1.1,2731.8825664807687,2709.997858269312,1866.4675014638938,3,1,3,0.0050569440822664105,931
0.5.1.1,4811.0700891655715,4788.635511715662,3545.8996133609803,3,1,1,0.09881053101309979,931
0.5.1.2,5213.969641617572,5196.859949355456,4168.679381444922,3,0,3,0.017100310753847416,931
0.5.1.3,5753.522053056272,5733.276882099529,5024.931387702308,3,1,0,0.0946613444448391,931
0.5.1.4,7398.885037417128,7370.623687039811,5806.547204981825,3,1,0,0.0001324710153025899,931
0.5.1.5,6138.949047791719,6133.279439076884,6064.471822015728,3,1,0,5.660160769733165e-6,931
0.5.2.1,3441.758089261027,3403.535400848465,3202.999245816419,3,0,2,0.003272341995094523,931
0.5.2.2,3616.7078847572175,3579.8158594627484,3226.6329774938717,3,1,3,4.256330069761574e-5,931
0.1.4.1.1,2371.5356775648042,2363.4282237651555,2310.9454006213723,4,1,0,0.006209261678891754,931
0.1.4.2.1,3219.0397702692862,3175.4364871856487,2935.9765999904616,4,1,0,0.000929383846164929,931
0.4.1.1.1,3923.9539861854464,3915.5182079156984,1873.226791467199,4,1,2,0.0009211621571289574,931
0.5.1.2.1,6977.939908013838,6915.4287939921915,4237.573765987261,4,0,2,0.07006558398563252,931
0.5.1.3.1,5971.542048428273,5933.593993273464,5077.009297433155,4,2,3,0.007964123097243253,931
0.5.1.3.2,6512.036464506547,6511.011519724034,5290.025482812239,4,1,2,0.05138087998559048,931
0.5.2.2.1,3703.498898782871,3702.7979847770425,3376.093988068831,4,1,1,0.0004169499689077332,931
0,272.9850786080002,238.87373125956265,0.0,0,0,3,0.009734102811825797,932
0.1,591.9605862600367,574.1869177794428,220.39668774519822,1,0,3,0.00020884312093892126,932
0.1.1,987.2079320533778,983.1917645540839,552.1989968957993,2,0,1,0.022008871534785448,932
0,917.028237844073,905.9816720718475,0.0,0,1,1,0.0004983430064178412,933
0.1,1949.3451228512686,1937.6844693419293,160.19456851782817,1,1,3,0.0016353852104559578,933
0.1.1,757.2826109566356,738.1933442978652,518.0455147375332,2,0,2,0.003779335280011023,933
0.1.2,3769.647620906732,3735.9381652700586,599.9664492862247,2,1,1,7.131970945922226e-5,933
0.1.3,Inf,4878.35222271263,656.2840004007951,2,0,1,0.00033403245511773907,933
0.1.4,2305.184002765189,2304.3829367199614,1102.617619473981,2,1,3,0.0006156666282747964,933
0.1.5,1669.5041503319617,1636.8660925161616,1152.9063668569788,2,0,2,0.001500951739677861,933
0.1.6,2173.5155644773627,2170.9345367065703,1366.3518113542136,2,1,0,4.124709718596e-8,933
0.1.2.1,1011.4170077843879,997.731552488663,662.0098141832352,3,0,3,0.004886920454105506,933
0.1.3.1,2262.801411256591,2260.693058841272,2024.5592202351063,3,0,1,0.016446736603677476,933
0.1.3.2,3264.2454794497953,3234.3089309069587,2964.361688706995,3,0,2,9.61891156927201e-5,933
0.1.4.1,3020.514586938085,3014.796383803305,2444.8234602102893,3,1,0,0.001571908405454805,933
0.1.5.1,2012.2920828837798,1992.7499648445203,1426.9250155843029,3,0,3,4.169303589344968e-5,933
0.1.2.1.1,2006.3999997064352,1956.4941189041851,715.4356115856642,4,0,1,0.06154949955201322,933
0.1.2.1.2,2065.4168784963467,2055.4008093698544,872.5777955149222,4,0,1,0.004086012241231575,933
0,8.921575058847758,5.615790521443272,0.0,0,0,3,0.03603580361858844,934
0,279.44097279742005,244.4761850134538,0.0,0,1,1,0.04682308255733045,935
0,2345.9706005357853,2335.128125758327,0.0,0,0,2,0.04307923271047381,936
0.1,1887.3914239976489,1877.1538226418836,998.1994433921244,1,0,3,7.776870279709307e-5,936
0,1982.6765515252555,1966.4509122842214,0.0,0,0,3,9.124879751010479e-6,937
0.1,891.7059686407978,844.9314551142309,612.8033146747639,1,0,3,0.010888248927057352,937
0.1.1,2167.7601440585363,2146.585814771897,930.8553685904568,2,0,2,0.004408927001236198,937
0.1.1.1,2027.2529567159863,2014.774822664831,951.656412167943,3,2,3,0.0009769400302219549,937
0.1.1.2,1692.1920707952004,1662.0788791392367,1386.227710141785,3,0,2,0.00010849452360615631,937
0.1.1.3,Inf,4415.662258153947,2055.400822208294,3,0,2,6.897135723290572e-9,937
0.1.1.1.1,Inf,4403.9810247222185,1826.573758935115,4,1,0,0.001345188924785189,937
0.1.1.1.2,2896.1131777000214,2886.724378005833,1839.9622227756415,4,1,0,5.848973204005131e-9,937
0.1.1.3.1,2619.158355589551,2591.388043912281,2444.777238814537,4,0,2,0.02683204438891836,937
0.1.1.3.2,4406.068571814284,4396.476345383308,3586.768339590536,4,0,1,0.0006278415362159715,937
0,249.00153445261557,248.2838804795577,0.0,0,0,1,0.0006875353549392325,938
